"user_id";"user_external_id";"Gender";"Age";"Zip code";"Work situation";"Level of education";"Joblevel";"Language preference";"Drink behavior";"entrepeneur";"owner or renter";"Household";"Country";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"answered";"answer";"user_external_id";"Q: Lees onderstaande stelling goed.";"answered";"answer";"user_external_id";"Q: Geef hieraan wat je van de stelling vindt.";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Lees onderstaande stelling goed.";"answered";"answer";"user_external_id";"Q: Geef hieronder aan wat je van deze stelling vindt.";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"answered";"Zeer eens";"Eens";"Niet eens/niet oneens";"Oneens";"Zeer oneens";"user_external_id";"Q: Dank je wel voor het deelnemen!";"answered";"answer"
18560;"8.21.05419897";"Male";1977;1000;"Full time (32+ hours)";"University (Master)";"Board";"Dutch";"Red wine";"No";"Owner-occupied home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"19-08-2021 15:31:30";1;"8.21.05419897";"Q: Lees onderstaande stelling goed.";"19-08-2021 15:31:33";1;"8.21.05419897";"Q: Geef hieraan wat je van de stelling vindt.";"19-08-2021 15:31:38";1;;;;;"8.21.05419897";"Q: Lees onderstaande stelling goed.";"19-08-2021 15:31:42";1;"8.21.05419897";"Q: Geef hieronder aan wat je van deze stelling vindt.";"19-08-2021 15:31:46";1;;;;;"8.21.05419897";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"19-08-2021 15:31:54";;;;;1;"8.21.05419897";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"19-08-2021 15:32:01";1;;;;;"8.21.05419897";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"19-08-2021 15:32:12";;;1;;;"8.21.05419897";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"19-08-2021 15:32:17";1;;;;;"8.21.05419897";"Q: Dank je wel voor het deelnemen!";"19-08-2021 15:32:22";1
18657;"8.21.19419994";"Female";1975;9170;"(Temporarily) incapacitated";"Professional education (Bachelor)";"Executive staff";"Dutch";"White wine";"Yes";"Rental home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"19-08-2021 17:11:57";1;"8.21.19419994";"Q: Lees onderstaande stelling goed.";"19-08-2021 17:12:04";1;"8.21.19419994";"Q: Geef hieraan wat je van de stelling vindt.";"19-08-2021 17:12:13";;;;1;;"8.21.19419994";"Q: Lees onderstaande stelling goed.";"19-08-2021 17:12:21";1;"8.21.19419994";"Q: Geef hieronder aan wat je van deze stelling vindt.";"19-08-2021 17:12:25";;1;;;;"8.21.19419994";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"19-08-2021 17:12:46";;;;1;;"8.21.19419994";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"19-08-2021 17:12:53";1;;;;;"8.21.19419994";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"19-08-2021 17:13:01";1;;;;;"8.21.19419994";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"19-08-2021 17:13:10";1;;;;;"8.21.19419994";"Q: Dank je wel voor het deelnemen!";"19-08-2021 17:13:13";1
13277;"6.19.02714614";"Female";2001;1770;"Student";"Primary-secondary school/no school";;"Dutch";"Soft drinks";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"21-08-2021 16:52:46";1;"6.19.02714614";"Q: Lees onderstaande stelling goed.";"21-08-2021 16:52:50";1;"6.19.02714614";"Q: Geef hieraan wat je van de stelling vindt.";"21-08-2021 16:52:58";1;;;;;"6.19.02714614";"Q: Lees onderstaande stelling goed.";"21-08-2021 16:53:05";1;"6.19.02714614";"Q: Geef hieronder aan wat je van deze stelling vindt.";"21-08-2021 16:53:08";;1;;;;"6.19.02714614";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"21-08-2021 16:53:29";;;;1;;"6.19.02714614";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"21-08-2021 16:53:37";1;;;;;"6.19.02714614";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"21-08-2021 16:53:43";;1;;;;"6.19.02714614";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"21-08-2021 16:53:51";1;;;;;"6.19.02714614";"Q: Dank je wel voor het deelnemen!";"21-08-2021 16:53:55";1
18668;"8.21.22720005";"Male";1994;1234;"Full time (32+ hours)";"Primary-secondary school/no school";"Board";"English";"Red wine";"Yes";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"22-08-2021 19:37:16";1;"8.21.22720005";"Q: Lees onderstaande stelling goed.";"22-08-2021 19:37:20";1;"8.21.22720005";"Q: Geef hieraan wat je van de stelling vindt.";"22-08-2021 19:48:56";1;;;;;"8.21.22720005";"Q: Lees onderstaande stelling goed.";"22-08-2021 19:49:00";1;"8.21.22720005";"Q: Geef hieronder aan wat je van deze stelling vindt.";"22-08-2021 19:49:10";;1;;;;"8.21.22720005";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"22-08-2021 19:49:15";;;;1;;"8.21.22720005";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"22-08-2021 19:49:33";1;;;;;"8.21.22720005";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"22-08-2021 19:49:38";;;1;;;"8.21.22720005";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"22-08-2021 19:49:43";;;;1;;"8.21.22720005";"Q: Dank je wel voor het deelnemen!";"22-08-2021 19:49:48";1
18064;"4.21.29419401";"Female";1996;9120;"Man around the house/housewife";"Primary-secondary school/no school";;"Dutch";"White wine";"No";"Rental home";"Living together & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"23-08-2021 07:44:50";1;"4.21.29419401";"Q: Lees onderstaande stelling goed.";"23-08-2021 07:44:54";1;"4.21.29419401";"Q: Geef hieraan wat je van de stelling vindt.";"23-08-2021 07:45:01";;1;;;;"4.21.29419401";"Q: Lees onderstaande stelling goed.";"23-08-2021 07:45:15";1;"4.21.29419401";"Q: Geef hieronder aan wat je van deze stelling vindt.";"23-08-2021 07:45:19";;1;;;;"4.21.29419401";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"23-08-2021 07:45:33";;;;1;;"4.21.29419401";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"23-08-2021 07:45:42";1;;;;;"4.21.29419401";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"23-08-2021 07:46:23";;;;1;;"4.21.29419401";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"23-08-2021 07:46:33";;1;;;;"4.21.29419401";"Q: Dank je wel voor het deelnemen!";"23-08-2021 07:46:36";1
18680;"8.21.24220017";"Female";1998;9340;"Pupil/scholar";"Primary-secondary school/no school";;"Dutch";"White wine";"No";"Rental home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"24-08-2021 12:23:31";1;"8.21.24220017";"Q: Lees onderstaande stelling goed.";"24-08-2021 12:23:34";1;"8.21.24220017";"Q: Geef hieraan wat je van de stelling vindt.";"24-08-2021 12:23:44";;;1;;;"8.21.24220017";"Q: Lees onderstaande stelling goed.";"24-08-2021 12:23:51";1;"8.21.24220017";"Q: Geef hieronder aan wat je van deze stelling vindt.";"24-08-2021 12:23:56";;1;;;;"8.21.24220017";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"24-08-2021 12:24:11";;;1;;;"8.21.24220017";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"24-08-2021 12:24:20";;1;;;;"8.21.24220017";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"24-08-2021 12:24:30";;;1;;;"8.21.24220017";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"24-08-2021 12:24:38";;1;;;;"8.21.24220017";"Q: Dank je wel voor het deelnemen!";"24-08-2021 12:24:41";1
18683;"8.21.24220020";"Male";1995;2800;"Full time (32+ hours)";"Professional education (Bachelor)";"Management";"Dutch";"White wine";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"24-08-2021 17:08:17";1;"8.21.24220020";"Q: Lees onderstaande stelling goed.";"24-08-2021 17:08:24";1;"8.21.24220020";"Q: Geef hieraan wat je van de stelling vindt.";"24-08-2021 17:08:31";1;;;;;"8.21.24220020";"Q: Lees onderstaande stelling goed.";"24-08-2021 17:08:34";1;"8.21.24220020";"Q: Geef hieronder aan wat je van deze stelling vindt.";"24-08-2021 17:08:38";1;;;;;"8.21.24220020";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"24-08-2021 17:08:44";;;;1;;"8.21.24220020";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"24-08-2021 17:08:49";1;;;;;"8.21.24220020";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"24-08-2021 17:08:58";;;;;1;"8.21.24220020";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"24-08-2021 17:09:05";;;1;;;"8.21.24220020";"Q: Dank je wel voor het deelnemen!";"24-08-2021 17:09:07";1
18686;"8.21.25320023";"Female";1991;1601;"Unemployed";"Primary-secondary school/no school";"Executive staff";"Dutch";"Soft drinks";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"25-08-2021 05:20:50";1;"8.21.25320023";"Q: Lees onderstaande stelling goed.";"25-08-2021 05:20:54";1;"8.21.25320023";"Q: Geef hieraan wat je van de stelling vindt.";"25-08-2021 05:21:08";;1;;;;"8.21.25320023";"Q: Lees onderstaande stelling goed.";"25-08-2021 05:21:20";1;"8.21.25320023";"Q: Geef hieronder aan wat je van deze stelling vindt.";"25-08-2021 05:21:25";;1;;;;"8.21.25320023";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"25-08-2021 05:21:41";;;;1;;"8.21.25320023";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"25-08-2021 05:21:51";;1;;;;"8.21.25320023";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"25-08-2021 05:22:02";;1;;;;"8.21.25320023";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"25-08-2021 05:22:09";;1;;;;"8.21.25320023";"Q: Dank je wel voor het deelnemen!";"25-08-2021 05:22:12";1
18688;"8.21.25320025";"Female";2001;3580;"Full time (32+ hours)";"Primary-secondary school/no school";"Administrative support";"Dutch";"Soft drinks";"No";"Rental home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"25-08-2021 14:03:34";1;"8.21.25320025";"Q: Lees onderstaande stelling goed.";"25-08-2021 14:03:37";1;"8.21.25320025";"Q: Geef hieraan wat je van de stelling vindt.";"25-08-2021 14:03:44";;;1;;;"8.21.25320025";"Q: Lees onderstaande stelling goed.";"25-08-2021 14:03:49";1;"8.21.25320025";"Q: Geef hieronder aan wat je van deze stelling vindt.";"25-08-2021 14:03:52";;1;;;;"8.21.25320025";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"25-08-2021 14:04:06";;;;1;;"8.21.25320025";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"25-08-2021 14:04:12";;;1;;;"8.21.25320025";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"25-08-2021 14:04:18";;;1;;;"8.21.25320025";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"25-08-2021 14:04:23";;1;;;;"8.21.25320025";"Q: Dank je wel voor het deelnemen!";"25-08-2021 14:04:25";1
18690;"8.21.25320027";"Female";2000;3090;"Student";"Professional education (Bachelor)";;"Dutch";"Red wine";"No";"Owner-occupied home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"25-08-2021 16:48:46";1;"8.21.25320027";"Q: Lees onderstaande stelling goed.";"25-08-2021 16:48:48";1;"8.21.25320027";"Q: Geef hieraan wat je van de stelling vindt.";"25-08-2021 16:48:54";1;;;;;"8.21.25320027";"Q: Lees onderstaande stelling goed.";"25-08-2021 16:48:58";1;"8.21.25320027";"Q: Geef hieronder aan wat je van deze stelling vindt.";"25-08-2021 16:49:01";;1;;;;"8.21.25320027";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"25-08-2021 16:49:17";;;1;;;"8.21.25320027";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"25-08-2021 16:49:22";;1;;;;"8.21.25320027";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"25-08-2021 16:49:29";;1;;;;"8.21.25320027";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"25-08-2021 16:49:37";;1;;;;"8.21.25320027";"Q: Dank je wel voor het deelnemen!";"25-08-2021 16:49:39";1
18692;"8.21.25320029";"Female";1996;9160;"Full time (32+ hours)";"Higher general secondary education";"Executive staff";"Dutch";"White wine";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"26-08-2021 21:47:44";1;"8.21.25320029";"Q: Lees onderstaande stelling goed.";"26-08-2021 21:47:49";1;"8.21.25320029";"Q: Geef hieraan wat je van de stelling vindt.";"26-08-2021 21:47:53";1;;;;;"8.21.25320029";"Q: Lees onderstaande stelling goed.";"26-08-2021 21:47:58";1;"8.21.25320029";"Q: Geef hieronder aan wat je van deze stelling vindt.";"26-08-2021 21:48:01";;1;;;;"8.21.25320029";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"26-08-2021 21:48:10";;;1;;;"8.21.25320029";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"26-08-2021 21:48:16";;1;;;;"8.21.25320029";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"26-08-2021 21:48:25";;;;;1;"8.21.25320029";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"26-08-2021 21:48:30";;1;;;;"8.21.25320029";"Q: Dank je wel voor het deelnemen!";"26-08-2021 21:48:33";1
18706;"8.21.27520043";"Male";1959;8870;"(Temporarily) incapacitated";"Primary-secondary school/no school";"Administrative support";"Dutch";"Soft drinks";"No";"Rental home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"27-08-2021 21:34:11";1;"8.21.27520043";"Q: Lees onderstaande stelling goed.";"27-08-2021 21:34:33";1;"8.21.27520043";"Q: Geef hieraan wat je van de stelling vindt.";"27-08-2021 21:34:44";1;;;;;"8.21.27520043";"Q: Lees onderstaande stelling goed.";"27-08-2021 21:35:00";1;"8.21.27520043";"Q: Geef hieronder aan wat je van deze stelling vindt.";"27-08-2021 21:35:06";1;;;;;"8.21.27520043";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"27-08-2021 21:35:35";;;;1;;"8.21.27520043";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"27-08-2021 21:35:50";1;;;;;"8.21.27520043";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"27-08-2021 21:36:05";;1;;;;"8.21.27520043";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"27-08-2021 21:36:20";1;;;;;"8.21.27520043";"Q: Dank je wel voor het deelnemen!";"27-08-2021 21:36:26";1
18707;"8.21.27520044";"Female";1963;2870;"(Temporarily) incapacitated";"Higher general secondary education";"Administrative support";"Dutch";"White wine";"No";"Owner-occupied home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"27-08-2021 23:22:48";1;"8.21.27520044";"Q: Lees onderstaande stelling goed.";"27-08-2021 23:23:07";1;"8.21.27520044";"Q: Geef hieraan wat je van de stelling vindt.";"27-08-2021 23:23:16";;;;1;;"8.21.27520044";"Q: Lees onderstaande stelling goed.";"27-08-2021 23:23:26";1;"8.21.27520044";"Q: Geef hieronder aan wat je van deze stelling vindt.";"27-08-2021 23:23:32";;1;;;;"8.21.27520044";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"27-08-2021 23:23:46";;;;1;;"8.21.27520044";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"27-08-2021 23:23:57";;1;;;;"8.21.27520044";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"27-08-2021 23:24:13";;;;1;;"8.21.27520044";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"27-08-2021 23:24:26";;1;;;;"8.21.27520044";"Q: Dank je wel voor het deelnemen!";"27-08-2021 23:24:30";1
18715;"8.21.28620052";"Male";1971;3960;"Full time (32+ hours)";"Professional education (Bachelor)";"Administrative support";"Dutch";"White wine";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"28-08-2021 13:27:20";1;"8.21.28620052";"Q: Lees onderstaande stelling goed.";"28-08-2021 13:27:29";1;"8.21.28620052";"Q: Geef hieraan wat je van de stelling vindt.";"28-08-2021 13:27:36";;;;;1;"8.21.28620052";"Q: Lees onderstaande stelling goed.";"28-08-2021 13:27:42";1;"8.21.28620052";"Q: Geef hieronder aan wat je van deze stelling vindt.";"28-08-2021 13:27:47";;;;;1;"8.21.28620052";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"28-08-2021 13:28:01";1;;;;;"8.21.28620052";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"28-08-2021 13:28:07";;;;;1;"8.21.28620052";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"28-08-2021 13:28:21";1;;;;;"8.21.28620052";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"28-08-2021 13:28:28";;;;;1;"8.21.28620052";"Q: Dank je wel voor het deelnemen!";"28-08-2021 13:28:31";1
18717;"8.21.28620054";"Male";1994;9300;"Full time (32+ hours)";"University (Master)";;"Dutch";"Water";"Yes";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"28-08-2021 21:27:43";1;"8.21.28620054";"Q: Lees onderstaande stelling goed.";"28-08-2021 21:27:46";1;"8.21.28620054";"Q: Geef hieraan wat je van de stelling vindt.";"28-08-2021 21:28:01";;1;;;;"8.21.28620054";"Q: Lees onderstaande stelling goed.";"28-08-2021 21:28:04";1;"8.21.28620054";"Q: Geef hieronder aan wat je van deze stelling vindt.";"28-08-2021 21:28:10";1;;;;;"8.21.28620054";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"28-08-2021 21:28:15";1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
18718;"8.21.28620055";"Female";2000;9660;"Student";"Vocational school";;"Dutch";"Liqueurs";"No";"Owner-occupied home";"Living together with room mates";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"28-08-2021 21:33:35";1;"8.21.28620055";"Q: Lees onderstaande stelling goed.";"28-08-2021 21:33:43";1;"8.21.28620055";"Q: Geef hieraan wat je van de stelling vindt.";"28-08-2021 21:33:46";1;;;;;"8.21.28620055";"Q: Lees onderstaande stelling goed.";"28-08-2021 21:33:53";1;"8.21.28620055";"Q: Geef hieronder aan wat je van deze stelling vindt.";"28-08-2021 21:33:56";1;;;;;"8.21.28620055";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"28-08-2021 21:34:55";1;;;;;"8.21.28620055";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"28-08-2021 21:35:03";1;;;;;"8.21.28620055";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"28-08-2021 21:35:14";;;;;1;"8.21.28620055";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"28-08-2021 21:35:22";1;;;;;"8.21.28620055";"Q: Dank je wel voor het deelnemen!";"28-08-2021 21:35:24";1
18734;"8.21.30120071";"Male";1994;9300;"Full time (32+ hours)";"University (Master)";;"Dutch";"Others";"Yes";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"30-08-2021 21:23:08";1;"8.21.30120071";"Q: Lees onderstaande stelling goed.";"30-08-2021 21:23:12";1;"8.21.30120071";"Q: Geef hieraan wat je van de stelling vindt.";"30-08-2021 21:23:27";;1;;;;"8.21.30120071";"Q: Lees onderstaande stelling goed.";"30-08-2021 21:23:31";1;"8.21.30120071";"Q: Geef hieronder aan wat je van deze stelling vindt.";"30-08-2021 21:23:35";;1;;;;"8.21.30120071";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"30-08-2021 21:23:42";;1;;;;"8.21.30120071";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"30-08-2021 21:23:49";;1;;;;"8.21.30120071";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"30-08-2021 21:23:52";;1;;;;;;;;;;;;;;;
18739;"8.21.31220076";"Female";1982;8700;"Unemployed";"Professional education (Bachelor)";"Projectmanagement";"Dutch";"Fruit juices";"No";"Rental home";"Single & kid(s)";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"31-08-2021 14:46:51";1;"8.21.31220076";"Q: Lees onderstaande stelling goed.";"31-08-2021 14:46:54";1;"8.21.31220076";"Q: Geef hieraan wat je van de stelling vindt.";"31-08-2021 14:47:47";1;;;;;"8.21.31220076";"Q: Lees onderstaande stelling goed.";"31-08-2021 14:47:53";1;"8.21.31220076";"Q: Geef hieronder aan wat je van deze stelling vindt.";"31-08-2021 14:48:21";;1;;;;"8.21.31220076";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"31-08-2021 14:49:17";;1;;;;"8.21.31220076";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"31-08-2021 14:49:33";;1;;;;"8.21.31220076";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"31-08-2021 14:49:46";;1;;;;"8.21.31220076";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"31-08-2021 14:50:03";;1;;;;"8.21.31220076";"Q: Dank je wel voor het deelnemen!";"31-08-2021 14:50:06";1
18740;"8.21.31220077";"Female";2003;9820;"Pupil/scholar";"Higher general secondary education";;"Dutch";"Others";"No";"Rental home";"Single";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"31-08-2021 17:14:32";1;"8.21.31220077";"Q: Lees onderstaande stelling goed.";"31-08-2021 17:14:34";1;"8.21.31220077";"Q: Geef hieraan wat je van de stelling vindt.";"31-08-2021 17:14:43";;;1;;;"8.21.31220077";"Q: Lees onderstaande stelling goed.";"31-08-2021 17:14:45";1;"8.21.31220077";"Q: Geef hieronder aan wat je van deze stelling vindt.";"31-08-2021 17:14:50";;;;;1;"8.21.31220077";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"31-08-2021 17:14:58";1;;;;;"8.21.31220077";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"31-08-2021 17:15:03";;;1;;;"8.21.31220077";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"31-08-2021 17:15:14";;;;1;;"8.21.31220077";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"31-08-2021 17:15:22";;;;;1;"8.21.31220077";"Q: Dank je wel voor het deelnemen!";"31-08-2021 17:15:24";1
18743;"9.21.01320080";"Female";1994;2300;"Unemployed";"Vocational school";;"Dutch";"Red wine";"No";"Rental home";"Living together";"Belgium";"Q: We gaan u een paar stellingen voorleggen over vaccineren.";"01-09-2021 13:42:09";1;"9.21.01320080";"Q: Lees onderstaande stelling goed.";"01-09-2021 13:42:13";1;"9.21.01320080";"Q: Geef hieraan wat je van de stelling vindt.";"01-09-2021 13:42:33";;1;;;;"9.21.01320080";"Q: Lees onderstaande stelling goed.";"01-09-2021 13:42:39";1;"9.21.01320080";"Q: Geef hieronder aan wat je van deze stelling vindt.";"01-09-2021 13:42:42";;;1;;;"9.21.01320080";"Q: Vaccinatiebewijs als toegangsticket tot festivals? Liever niet, wij willen geen pasjesmaatschapij";"01-09-2021 13:42:51";1;;;;;"9.21.01320080";"Q: Ik zou me veiliger voelen op een festival of feest als er alleen gevaccineerden waren";"01-09-2021 13:42:56";;;1;;;"9.21.01320080";"Q: Als ik niet naar een festival of feest kan zonder vaccinatie, dan ga ik niet";"01-09-2021 13:43:04";;1;;;;"9.21.01320080";"Q: Als ik niet naar een festival of restaurant kan zonder vaccinatie, ga ik me toch laten vaccineren";"01-09-2021 13:43:10";;;;1;;"9.21.01320080";"Q: Dank je wel voor het deelnemen!";"01-09-2021 13:43:12";1
